text,commands
prends la pommes pink.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Pink'}]"
prends la bananas rouge.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
sélectionne la carottes yellow.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
choisis la citrouille blue.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Blue'}]"
choisis la sprays jaune.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
déchoisis tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
sauvegarder la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
fabrique un apple rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
fabrique une bananes green.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Green'}]"
crée un carrots vert.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Green'}]"
construis une pumpkins vert.,"[{'command': 'CreateCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'ColorizeCommand', 'parameter': 'Green'}]"
crée une spray blue.,"[{'command': 'CreateCommand', 'parameter': 'sven:Spray'}, {'command': 'ColorizeCommand', 'parameter': 'Blue'}]"
détruis la apples.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
efface la pumpkin.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
efface la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine les fruit.,"[{'command': 'SelectCommand', 'parameter': 'sven:Fruit'}, {'command': 'DestroyCommand'}]"
efface les légume.,"[{'command': 'SelectCommand', 'parameter': 'sven:Vegetable'}, {'command': 'DestroyCommand'}]"
supprime les nourritures.,"[{'command': 'SelectCommand', 'parameter': 'sven:Food'}, {'command': 'DestroyCommand'}]"
cache la apples.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la pomme.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la bananes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la citrouille.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la citrouille.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
affiche la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
élargis la pommes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la pommes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
élargis la bananas.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la carrot.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la carrots.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
grossis la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la citrouilles.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
augmente la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
diminue la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
bouge la pommes ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la pommes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
transporte la banana ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
déplace la bananes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
amène la carrot ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la carottes vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la pumpkin ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la pumpkins vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
bouge la spray ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
transporte la sprays vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
prends la pomme blue.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Blue'}]"
choisis la bananas yellow.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
sélectionne la carrots red.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
sélectionne la pumpkin rouge.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Red'}]"
sélectionne la spray jaune.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Yellow'}]"
déchoisis tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
save la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
spawn une apples red.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
fabrique une banana cyan.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Cyan'}]"
spawn une carotte cyan.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Cyan'}]"
construis un pumpkin rose.,"[{'command': 'CreateCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'ColorizeCommand', 'parameter': 'Pink'}]"
construis une spray green.,"[{'command': 'CreateCommand', 'parameter': 'sven:Spray'}, {'command': 'ColorizeCommand', 'parameter': 'Green'}]"
élimine la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
supprime la carotte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
supprime la pumpkin.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
supprime la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis les fruit.,"[{'command': 'SelectCommand', 'parameter': 'sven:Fruit'}, {'command': 'DestroyCommand'}]"
efface les vegetable.,"[{'command': 'SelectCommand', 'parameter': 'sven:Vegetable'}, {'command': 'DestroyCommand'}]"
élimine les nourritures.,"[{'command': 'SelectCommand', 'parameter': 'sven:Food'}, {'command': 'DestroyCommand'}]"
cache la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
masque la banana.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
révèle la banana.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la carotte.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
affiche la carottes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
cache la citrouilles.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
affiche la citrouille.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
masque la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'HideCommand'}]"
montre la sprays.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ShowCommand'}]"
grossis la pommes.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la apple.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
agrandis la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
rétrécis la banana.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
augmente la carrots.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
réduis la carrots.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
augmente la citrouilles.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
diminue la pumpkin.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
augmente la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleUpCommand'}]"
réduis la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'ScaleDownCommand'}]"
déplace la pomme ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la apple vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
transporte la bananes ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la banana vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
amène la carrot ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la carrot vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
bouge la pumpkin ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
amène la citrouille vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
déplace la spray ici.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'MoveCommand', 'parameter': 'Pointer'}]"
bouge la spray vers ma vision.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'MoveCommand', 'parameter': 'PointOfView'}]"
sélectionne la pomme cyan.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
sélectionne la banane vert.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Green'}]"
prends la carrots pink.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Pink'}]"
choisis la citrouille teal.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Cyan'}]"
prends la sprays green.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'SelectCommand', 'parameter': 'Green'}]"
désélectionne tout.,"[{'command': 'UnselectCommand', 'parameter': 'All'}]"
sauvegarde la scène.,"[{'command': 'EventCommand', 'parameter': 'SaveAndQuitGraph'}]"
pause.,"[{'command': 'EventCommand', 'parameter': 'Pause'}]"
fais apparaître une pomme rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Apple'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
ajoute un bananes yellow.,"[{'command': 'CreateCommand', 'parameter': 'sven:Banana'}, {'command': 'ColorizeCommand', 'parameter': 'Yellow'}]"
construis un carotte cyan.,"[{'command': 'CreateCommand', 'parameter': 'sven:Carrot'}, {'command': 'ColorizeCommand', 'parameter': 'Cyan'}]"
génère une citrouille rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
ajoute un spray rouge.,"[{'command': 'CreateCommand', 'parameter': 'sven:Spray'}, {'command': 'ColorizeCommand', 'parameter': 'Red'}]"
élimine la pomme.,"[{'command': 'SelectCommand', 'parameter': 'sven:Apple'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la banane.,"[{'command': 'SelectCommand', 'parameter': 'sven:Banana'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
efface la carrots.,"[{'command': 'SelectCommand', 'parameter': 'sven:Carrot'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
détruis la pumpkins.,"[{'command': 'SelectCommand', 'parameter': 'sven:Pumpkin'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
élimine la spray.,"[{'command': 'SelectCommand', 'parameter': 'sven:Spray'}, {'command': 'SelectCommand', 'parameter': 'Pointer'}, {'command': 'DestroyCommand'}]"
